episode,greedy_reward
633980,-2367.5217
633981,-2316.8833
633982,-2289.3767
633983,-2277.7661
633984,-2280.8283
633985,-2300.1739
633986,-2229.3178
633987,-2066.8283
633988,-2067.3839
633989,-2065.1617
633990,-2064.5233
633991,-2064.6061
633992,-2064.7744
633993,-2251.1633
633994,-2066.1633
633995,-2070.3300
633996,-2393.9411
633997,-2065.3300
633998,-2065.3300
633999,-2095.1617
634000,-2065.6972
634001,-2065.9950
634002,-2067.0861
634003,-2077.6617
634004,-2071.8894
634005,-2065.4394
634006,-2066.5506
634007,-2066.2728
634008,-2065.9950
634009,-2065.7172
634010,-2066.8283
634011,-2111.9967
634012,-2179.0506
634013,-2065.4394
634014,-2136.4722
634015,-2067.1061
634016,-2107.1950
634017,-2085.9950
634018,-2083.7728
634019,-2067.6617
634020,-2063.6633
634021,-2066.8283
634022,-2066.8283
634023,-2065.1617
634024,-2153.2172
634025,-2354.0506
634026,-2065.1617
634027,-2064.8839
634028,-2069.5222
634029,-2109.4967
634030,-2065.9950
634031,-2069.1333
634032,-2065.0522
634033,-2064.7744
634034,-2062.8300
634035,-2064.4967
634036,-2064.4967
634037,-2064.3283
634038,-2063.6900
634039,-2066.1633
634040,-2065.3300
634041,-2066.1633
634042,-2064.4967
634043,-2065.3300
634044,-2062.8300
634045,-2062.8300
634046,-2063.8917
634047,-2065.3300
634048,-2064.3978
634049,-2065.2311
634050,-2062.8300
634051,-2065.3300
634052,-2065.9950
634053,-2066.8283
634054,-2064.2167
634055,-2148.9700
634056,-2062.8300
634057,-2066.8978
634058,-2149.6617
634059,-2240.7172
634060,-2066.8283
634061,-2065.1617
634062,-2143.4078
634063,-2065.9950
634064,-2187.8700
634065,-2229.5367
634066,-2269.6556
634067,-2068.0089
634068,-2065.1617
634069,-2167.8300
634070,-2075.8856
634071,-2066.9967
634072,-2121.4411
634073,-2080.6478
634074,-2066.1633
634075,-2067.0233
634076,-2068.4256
634077,-2071.2728
634078,-2066.2728
634079,-2066.5506
634080,-2093.6394
634081,-2203.1972
634082,-2063.6033
634083,-2073.7889
634084,-2222.0167
634085,-2075.4556
634086,-2065.2700
634087,-2111.6922
634088,-2173.1078
634089,-2244.4900
634090,-2074.6222
634091,-2072.9556
634092,-2074.0667
634093,-2194.9133
634094,-2074.0667
634095,-2089.6222
634096,-2074.0667
634097,-2144.2189
634098,-2144.7744
634099,-2105.0089
634100,-2327.7167
634101,-2065.8300
634102,-2066.5194
634103,-2113.3661
634104,-2328.5167
634105,-2328.2389
634106,-2064.9956
634107,-2328.5167
634108,-2327.6833
634109,-2439.8028
634110,-2123.1283
634111,-2318.0867
634112,-2314.8922
634113,-2327.6833
634114,-2328.2389
634115,-2112.4589
634116,-2214.4556
634117,-2178.6250
634118,-2356.3544
634119,-2075.4556
634120,-2074.0667
634121,-2081.8444
634122,-2080.4556
634123,-2076.0111
634124,-2077.1222
634125,-2125.6078
634126,-2182.6328
634127,-2069.7278
634128,-2068.1744
634129,-2077.9556
634130,-2111.9900
634131,-2067.2211
634132,-2096.9694
634133,-2089.7722
634134,-2175.1617
634135,-2105.7172
634136,-2105.8617
634137,-2065.7172
634138,-2066.8283
634139,-2169.2589
634140,-2137.1622
634141,-2173.1278
634142,-2133.6228
634143,-2181.5900
634144,-2132.6117
634145,-2073.2728
634146,-2156.6067
634147,-2167.2317
634148,-2107.7794
634149,-2235.1011
634150,-2247.5656
634151,-2193.5578
634152,-2173.0500
634153,-2199.5233
634154,-2214.8011
634155,-2201.4389
634156,-2195.8833
634157,-2231.0511
634158,-2185.7461
634159,-2086.6089
634160,-2103.5533
634161,-2091.6400
634162,-2127.3978
634163,-2072.9394
634164,-2169.6000
634165,-2208.2733
634166,-2246.6067
634167,-2200.2178
634168,-2086.0533
634169,-2375.6078
634170,-2245.2311
634171,-2107.4467
634172,-2096.6133
634173,-2065.6344
634174,-2102.4400
634175,-2069.9733
634176,-2087.2900
634177,-2077.2922
634178,-2073.8756
634179,-2065.0789
634180,-2063.6900
634181,-2074.4311
634182,-2065.4394
634183,-2067.8833
634184,-2067.8833
634185,-2070.8133
634186,-2070.8133
634187,-2064.8011
634188,-2066.2728
634189,-2066.2728
634190,-2074.4311
634191,-2069.2722
634192,-2066.6339
634193,-2066.6339
634194,-2066.6339
634195,-2066.6339
634196,-2068.0228
634197,-2066.6339
634198,-2066.6339
634199,-2071.3111
634200,-2071.3111
634201,-2071.3283
634202,-2067.1822
634203,-2069.0011
634204,-2069.0011
634205,-2065.9683
634206,-2064.1000
634207,-2067.0367
634208,-2064.6556
634209,-2160.9950
634210,-2104.9333
634211,-2064.3283
634212,-2145.0500
634213,-2211.6056
634214,-2143.0967
634215,-2163.5300
634216,-2122.4394
634217,-2122.4394
634218,-2121.0283
634219,-2153.1672
634220,-2144.3839
634221,-2115.3633
634222,-2159.7339
634223,-2214.5222
634224,-2066.8778
634225,-2065.9950
634226,-2146.5506
634227,-2122.9683
634228,-2141.3900
634229,-2067.4467
634230,-2073.8622
634231,-2159.2389
634232,-2240.1617
634233,-2264.4967
634234,-2246.1411
634235,-2231.4411
634236,-2222.0767
634237,-2172.8067
634238,-2069.2789
634239,-2065.0522
634240,-2063.9411
634241,-2078.1878
634242,-2067.5789
634243,-2065.2178
634244,-2064.3778
634245,-2066.3222
634246,-2064.9333
634247,-2067.3572
634248,-2064.9400
634249,-2065.7733
634250,-2064.8078
634251,-2064.3844
634252,-2065.7733
634253,-2064.9333
634254,-2064.6556
634255,-2065.7667
634256,-2064.3644
634257,-2064.2189
634258,-2065.0522
634259,-2065.6906
634260,-2064.1000
634261,-2065.7733
634262,-2064.4967
634263,-2063.6633
634264,-2063.3856
634265,-2068.5511
634266,-2080.9456
634267,-2062.9756
634268,-2067.0233
634269,-2393.5511
634270,-2278.4122
634271,-2222.3011
634272,-2086.7256
634273,-2182.1622
634274,-2371.2533
634275,-2152.1511
634276,-2280.4050
634277,-2335.8311
634278,-2158.9467
634279,-2273.6261
634280,-2076.4144
634281,-2074.4700
634282,-2268.9867
634283,-2341.9333
634284,-2073.6033
634285,-2066.3517
634286,-2065.7667
634287,-2066.6000
634288,-2065.7667
634289,-2111.1911
634290,-2084.8022
634291,-2239.6339
634292,-2253.1622
634293,-2267.9128
634294,-2292.5789
634295,-2266.0083
634296,-2290.5289
634297,-2283.1344
634298,-2198.4122
634299,-2104.5567
634300,-2067.6122
634301,-2091.8289
634302,-2064.1000
634303,-2065.3189
634304,-2064.1000
634305,-2065.9950
634306,-2270.5800
634307,-2066.3422
634308,-2063.4056
634309,-2271.7189
634310,-2229.5728
634311,-2348.3856
634312,-2383.3856
634313,-2144.3017
634314,-2289.5233
634315,-2150.7867
634316,-2103.4683
634317,-2160.5844
634318,-2097.3972
634319,-2360.0522
634320,-2121.1833
634321,-2063.9611
634322,-2064.1478
634323,-2063.2667
634324,-2063.5311
634325,-2066.6783
634326,-2063.9611
634327,-2063.2600
634328,-2066.3089
634329,-2063.6833
634330,-2064.6417
634331,-2064.4667
634332,-2176.8022
634333,-2176.8022
634334,-2063.6833
634335,-2064.7944
634336,-2065.5472
634337,-2064.7944
634338,-2176.1522
634339,-2176.8022
634340,-2176.1522
634341,-2176.1522
634342,-2176.8022
634343,-2176.1522
634344,-2064.3572
634345,-2062.9061
634346,-2176.8022
634347,-2176.8022
634348,-2064.3911
634349,-2066.5172
634350,-2062.9061
634351,-2062.9061
634352,-2062.9061
634353,-2062.9061
634354,-2064.8506
634355,-2062.9061
634356,-2062.9061
634357,-2062.9061
634358,-2066.2394
634359,-2064.5728
634360,-2064.8506
634361,-2063.2461
634362,-2064.8506
634363,-2064.2950
634364,-2063.2667
634365,-2064.8506
634366,-2063.2667
634367,-2065.4061
634368,-2065.4061
634369,-2063.6656
634370,-2065.4061
634371,-2064.0172
634372,-2063.6722
634373,-2065.7728
634374,-2065.7728
634375,-2063.2667
634376,-2064.0172
634377,-2170.4189
634378,-2170.1411
634379,-2524.2283
634380,-2174.4967
634381,-2174.7744
634382,-2245.8217
634383,-2170.9744
634384,-2170.9744
634385,-2182.7689
634386,-2166.8411
634387,-2294.6050
634388,-2117.3506
634389,-2280.7428
634390,-2276.7911
634391,-2337.6622
634392,-2258.3128
634393,-2142.5389
634394,-2148.7822
634395,-2074.6156
634396,-2076.8378
634397,-2433.3856
634398,-2064.4700
634399,-2066.1989
634400,-2183.2722
634401,-2227.1222
634402,-2227.8433
634403,-2250.5833
634404,-2225.9544
634405,-2100.5250
634406,-2068.3056
634407,-2073.7889
634408,-2072.1222
634409,-2087.9289
634410,-2073.6433
634411,-2073.9211
634412,-2072.2111
634413,-2073.5111
634414,-2073.2889
634415,-2064.4700
634416,-2074.0667
634417,-2064.7544
634418,-2065.2178
634419,-2075.1778
634420,-2074.3444
634421,-2065.0322
634422,-2073.2333
634423,-2073.5111
634424,-2074.3444
634425,-2074.9000
634426,-2072.1222
634427,-2075.1778
634428,-2150.4556
634429,-2073.2333
634430,-2074.0667
634431,-2073.7889
634432,-2073.2333
634433,-2143.3856
634434,-2140.8856
634435,-2072.4000
634436,-2140.3300
634437,-2140.8856
634438,-2072.9556
634439,-2075.1778
634440,-2073.5111
634441,-2075.1778
634442,-2219.2389
634443,-2074.0667
634444,-2125.0456
634445,-2063.6367
634446,-2152.2878
634447,-2073.7889
634448,-2073.7889
634449,-2064.9522
634450,-2074.6222
634451,-2066.2528
634452,-2118.5939
634453,-2111.9900
634454,-2080.4556
634455,-2074.3444
634456,-2074.6222
634457,-2074.6222
634458,-2108.6567
634459,-2126.7122
634460,-2104.6222
634461,-2168.1211
634462,-2167.2878
634463,-2167.2878
634464,-2185.3433
634465,-2221.5094
634466,-2215.3983
634467,-2079.5722
634468,-2077.4000
634469,-2078.7889
634470,-2120.8161
634471,-2073.5111
634472,-2075.4556
634473,-2074.0667
634474,-2075.1778
634475,-2075.4556
634476,-2125.9439
634477,-2109.2122
634478,-2144.0600
634479,-2109.4900
634480,-2072.1222
634481,-2108.9344
634482,-2073.5111
634483,-2073.5111
634484,-2073.5111
634485,-2107.5456
634486,-2177.0550
634487,-2126.1550
634488,-2108.6011
634489,-2143.3856
634490,-2065.5878
634491,-2161.3022
634492,-2075.1778
634493,-2073.2333
634494,-2075.1778
634495,-2074.9000
634496,-2118.3161
634497,-2074.6222
634498,-2108.9344
634499,-2111.8444
634500,-2158.5111
634501,-2066.1461
634502,-2074.6222
634503,-2162.1222
634504,-2202.5417
634505,-2198.5111
634506,-2157.4200
634507,-2275.0456
634508,-2151.9794
634509,-2164.2711
634510,-2129.1989
634511,-2151.0833
634512,-2157.1944
634513,-2149.2083
634514,-2213.6367
634515,-2394.4967
634516,-2218.6528
634517,-2429.7744
634518,-2207.1156
634519,-2186.9700
634520,-2153.3589
634521,-2236.2394
634522,-2232.9061
634523,-2077.2506
634524,-2079.0600
634525,-2075.5444
634526,-2083.9144
634527,-2136.3717
634528,-2200.3033
634529,-2265.8922
634530,-2388.3856
634531,-2201.1500
634532,-2409.4967
634533,-2402.2744
634534,-2246.4344
634535,-2290.3233
634536,-2246.4344
634537,-2261.9900
634538,-2191.5456
634539,-2336.7189
634540,-2170.3167
634541,-2129.8267
634542,-2127.6111
634543,-2223.1011
634544,-2223.3789
634545,-2120.7283
634546,-2142.8822
634547,-2378.6633
634548,-2150.2367
634549,-2131.7778
634550,-2100.6011
634551,-2350.8944
634552,-2291.9900
634553,-2073.1706
634554,-2098.6567
634555,-2141.4344
634556,-2073.7822
634557,-2063.7128
634558,-2149.7811
634559,-2072.9489
634560,-2195.3433
634561,-2356.0206
634562,-2282.3183
634563,-2406.1294
634564,-2295.0294
634565,-2064.6156
634566,-2074.4728
634567,-2226.1222
634568,-2307.7978
634569,-2101.1567
634570,-2203.8294
634571,-2167.7178
634572,-2336.3272
634573,-2387.7956
634574,-2260.5883
634575,-2250.6472
634576,-2502.6211
634577,-2174.7311
634578,-2340.8061
634579,-2281.6828
634580,-2303.6272
634581,-2359.9611
634582,-2408.5100
634583,-2213.5378
634584,-2149.2028
634585,-2284.8967
634586,-2177.4489
634587,-2172.7111
634588,-2208.2533
634589,-2159.9867
634590,-2155.7822
634591,-2243.1078
634592,-2184.0172
634593,-2196.0444
634594,-2213.8089
634595,-2217.4267
634596,-2162.0567
634597,-2226.9111
634598,-2178.8489
634599,-2156.9311
634600,-2131.6533
634601,-2123.9961
634602,-2123.9961
634603,-2134.4311
634604,-2304.3283
634605,-2232.1061
634606,-2171.3556
634607,-2160.5422
634608,-2125.4394
634609,-2143.8917
634610,-2127.1061
634611,-2147.0994
634612,-2154.8639
634613,-2223.9544
634614,-2202.6617
634615,-2130.9950
634616,-2267.9394
634617,-2123.7728
634618,-2066.8283
634619,-2065.6144
634620,-2089.3283
634621,-2418.7728
634622,-2422.3839
634623,-2220.4394
634624,-2131.4117
634625,-2066.5506
634626,-2065.3367
634627,-2065.3633
634628,-2073.5911
634629,-2073.5911
634630,-2073.5911
634631,-2065.3367
634632,-2065.3367
634633,-2065.3367
634634,-2065.1617
634635,-2066.1028
634636,-2063.6633
634637,-2065.0522
634638,-2066.5506
634639,-2066.5506
634640,-2067.6617
634641,-2063.9411
634642,-2072.0567
634643,-2064.2189
634644,-2065.3300
634645,-2132.7289
634646,-2132.7289
634647,-2136.0622
634648,-2110.8744
634649,-2065.6078
634650,-2065.6078
634651,-2094.1633
634652,-2110.6633
634653,-2320.8856
634654,-2225.3300
634655,-2084.7744
634656,-2108.3856
634657,-2234.4000
634658,-2151.5856
634659,-2065.2744
634660,-2120.3833
634661,-2072.7111
634662,-2241.7511
634663,-2202.7311
634664,-2199.7944
634665,-2064.9022
634666,-2064.7744
634667,-2064.4967
634668,-2066.7522
634669,-2065.3567
634670,-2064.1000
634671,-2191.2667
634672,-2301.8956
634673,-2069.0556
634674,-2241.6228
634675,-2080.2994
634676,-2069.2122
634677,-2361.8567
634678,-2349.6544
634679,-2107.2844
634680,-2112.6089
634681,-2361.0017
634682,-2211.5294
634683,-2113.4422
634684,-2142.5522
634685,-2067.4394
634686,-2066.5506
634687,-2063.6633
634688,-2065.7172
634689,-2066.2728
634690,-2067.9394
634691,-2064.3283
634692,-2066.5506
634693,-2064.8639
634694,-2069.2500
634695,-2066.5506
634696,-2065.4394
634697,-2130.5072
634698,-2065.4394
634699,-2065.4394
634700,-2065.1617
634701,-2066.2728
634702,-2065.4394
634703,-2065.8856
634704,-2063.3856
634705,-2072.7511
634706,-2070.2444
634707,-2065.1417
634708,-2065.6972
634709,-2064.3083
634710,-2065.1417
634711,-2065.4394
634712,-2064.5861
634713,-2065.6972
634714,-2070.3900
634715,-2065.4394
634716,-2068.5778
634717,-2066.0361
634718,-2063.9411
634719,-2071.8283
634720,-2069.5567
634721,-2064.7744
634722,-2063.6633
634723,-2063.3856
634724,-2065.1617
634725,-2067.6617
634726,-2065.0522
634727,-2065.9950
634728,-2063.6633
634729,-2064.8839
634730,-2067.1061
634731,-2066.8839
634732,-2065.1617
634733,-2069.0011
634734,-2063.7528
634735,-2067.3839
634736,-2065.4394
634737,-2066.3856
634738,-2065.4194
634739,-2067.1889
634740,-2067.3839
634741,-2065.3300
634742,-2068.8556
634743,-2067.1889
634744,-2067.6617
634745,-2065.1617
634746,-2064.8839
634747,-2066.2528
634748,-2068.8556
634749,-2064.7189
634750,-2065.4194
634751,-2065.4194
634752,-2065.4194
634753,-2065.9950
634754,-2065.7172
634755,-2065.9950
634756,-2065.9950
634757,-2063.1078
634758,-2065.8856
634759,-2066.8283
634760,-2067.6617
634761,-2072.3344
634762,-2067.6617
634763,-2064.9961
634764,-2070.9950
634765,-2063.6633
634766,-2065.4394
634767,-2066.5506
634768,-2065.4394
634769,-2067.9394
634770,-2064.3283
634771,-2066.3422
634772,-2063.9411
634773,-2064.7744
634774,-2063.6633
634775,-2065.3300
634776,-2064.7744
634777,-2064.4967
634778,-2065.0522
634779,-2188.2244
634780,-2064.1133
634781,-2065.7800
634782,-2064.7189
634783,-2065.3300
634784,-2065.3300
634785,-2243.2500
634786,-2200.3589
634787,-2069.6128
634788,-2065.5522
634789,-2301.2367
634790,-2222.2222
634791,-2226.5144
634792,-2116.6656
634793,-2262.8900
634794,-2289.5567
634795,-2074.9172
634796,-2070.9456
634797,-2190.1978
634798,-2105.7667
634799,-2085.9456
634800,-2130.9456
634801,-2120.5450
634802,-2266.7556
634803,-2284.8111
634804,-2270.3667
634805,-2161.6561
634806,-2349.6133
634807,-2274.8406
634808,-2309.3500
634809,-2209.2122
634810,-2202.9128
634811,-2278.8656
634812,-2359.3672
634813,-2255.1350
634814,-2249.4061
634815,-2238.2950
634816,-2128.1544
634817,-2157.9394
634818,-2126.2100
634819,-2089.0506
634820,-2091.3622
634821,-2090.5289
634822,-2082.2944
634823,-2080.6278
634824,-2091.7389
634825,-2088.6833
634826,-2089.5167
634827,-2092.8500
634828,-2089.5167
634829,-2090.6278
634830,-2088.6833
634831,-2086.4611
634832,-2088.6833
634833,-2105.0522
634834,-2108.3856
634835,-2092.5722
634836,-2091.7389
634837,-2092.5722
634838,-2083.4056
634839,-2105.0522
634840,-2099.4967
634841,-2111.7189
634842,-2080.6278
634843,-2085.9056
634844,-2089.3911
634845,-2082.5522
634846,-2105.8856
634847,-2110.0522
634848,-2082.5522
634849,-2109.2656
634850,-2096.7189
634851,-2096.7189
634852,-2093.3856
634853,-2093.3856
634854,-2093.3856
634855,-2107.2744
634856,-2082.5522
634857,-2101.7189
634858,-2082.5522
634859,-2082.5522
634860,-2102.2744
634861,-2107.2744
634862,-2102.2744
634863,-2198.1678
634864,-2275.8856
634865,-2064.2256
634866,-2280.0589
634867,-2127.5089
634868,-2269.2256
634869,-2064.2256
634870,-2269.5567
634871,-2065.0589
634872,-2255.4756
634873,-2130.7500
634874,-2274.5033
634875,-2101.1744
634876,-2295.5489
634877,-2293.9022
634878,-2273.9833
634879,-2163.0489
634880,-2261.0022
634881,-2067.7178
634882,-2136.6100
634883,-2126.9244
634884,-2115.9189
634885,-2124.7844
634886,-2386.8333
634887,-2151.5367
634888,-2431.4861
634889,-2181.6722
634890,-2197.4033
634891,-2222.6683
634892,-2548.5344
634893,-2408.4044
634894,-2311.6889
634895,-2342.8422
634896,-2242.0794
634897,-2127.1389
634898,-2134.1467
634899,-2127.4333
634900,-2121.0444
634901,-2124.0506
634902,-2126.5833
634903,-2127.4167
634904,-2123.4950
634905,-2123.4950
634906,-2129.5794
634907,-2124.0506
634908,-2125.2439
634909,-2117.5722
634910,-2126.3550
634911,-2089.6883
634912,-2127.4167
634913,-2124.7444
634914,-2123.6333
634915,-2123.6333
634916,-2127.4167
634917,-2126.5506
634918,-2128.4683
634919,-2244.4467
634920,-2181.3356
634921,-2288.8911
634922,-2121.1400
634923,-2283.6133
634924,-2125.5022
634925,-2126.3356
634926,-2122.2444
634927,-2129.3911
634928,-2131.3356
634929,-2131.3356
634930,-2131.3356
634931,-2126.8844
634932,-2382.8300
634933,-2256.2233
634934,-2131.6067
634935,-2100.1978
634936,-2111.4567
634937,-2064.6422
634938,-2065.3389
634939,-2063.8289
634940,-2064.6422
634941,-2065.4756
634942,-2065.4756
634943,-2066.1833
634944,-2064.9200
634945,-2065.4756
634946,-2066.1833
634947,-2064.9200
634948,-2065.4756
634949,-2065.4756
