episode,reward
1518,-2224.0894
1519,-2285.2017
1520,-2278.6844
1521,-2275.1339
1522,-2270.5489
1523,-2227.8833
1524,-2353.2222
1525,-2243.8422
1526,-2343.7178
1527,-2265.1667
1528,-2318.1422
1529,-2285.2256
1530,-2257.5533
1531,-2278.4294
1532,-2271.5144
1533,-2261.9217
1534,-2284.9194
1535,-2280.3711
1536,-2329.455
1537,-2276.1217
1538,-2236.2339
1539,-2264.5567
1540,-2249.5311
1541,-2567.5317
1542,-2242.3839
1543,-2399.1183
1544,-2283.4561
1545,-2234.3522
1546,-2403.5961
1547,-2297.6528
1548,-2328.46
1549,-2307.2833
1550,-2326.0689
1551,-2272.8061
1552,-2239.8383
1553,-2245.23
1554,-2242.2517
1555,-2239.26
1556,-2284.5378
1557,-2296.7467
1558,-2271.98
1559,-2287.6522
1560,-2258.8261
1561,-2237.9039
1562,-2273.3439
1563,-2258.7778
1564,-2282.7822
1565,-2300.4094
1566,-2443.2356
1567,-2303.2956
1568,-2282.18
1569,-2287.7644
1570,-2252.2528
1571,-2332.8678
1572,-2255.2083
1573,-2278.4333
1574,-2311.0856
1575,-2395.9039
1576,-2385.4939
1577,-2234.6589
1578,-2264.0733
1579,-2268.0356
1580,-2262.5367
1581,-2326.76
1582,-2350.1333
1583,-2238.2528
1584,-2319.96
1585,-2284.5256
1586,-2304.7461
1587,-2279.3989
1588,-2254.3856
1589,-2275.3017
1590,-2252.1794
1591,-2245.895
1592,-2273.6978
1593,-2309.24
1594,-2347.9378
1595,-2265.8267
1596,-2404.8556
1597,-2264.025
1598,-2260.9561
1599,-2275.3333
1600,-2290.2128
1601,-2243.4228
1602,-2248.8039
1603,-2289.7489
1604,-2358.615
1605,-2264.4417
1606,-2288.2072
1607,-2260.2522
1608,-2241.4722
1609,-2337.1667
1610,-2263.4294
1611,-2270.4972
1612,-2258.3544
1613,-2342.8056
1614,-2319.1061
1615,-2323.7472
1616,-2369.5244
1617,-2266.3222
1618,-2452.5544
1619,-2278.4267
1620,-2252.0511
1621,-2349.0244
1622,-2276.4778
1623,-2346.2933
1624,-2300.5922
1625,-2279.8033
1626,-2263.8511
1627,-2310.1722
1628,-2300.0411
1629,-2280.1183
1630,-2258.2972
1631,-2333.2183
1632,-2268.4472
1633,-2288.5844
1634,-2278.8556
1635,-2267.7883
1636,-2288.5389
1637,-2373.2289
1638,-2265.3456
1639,-2272.7278
1640,-2429.8361
1641,-2391.2806
1642,-2350.9844
1643,-2298.1622
1644,-2292.3767
1645,-2300.2344
1646,-2382.6067
1647,-2245.3967
1648,-2398.2378
1649,-2297.8456
1650,-2230.5683
1651,-2278.8794
1652,-2317.6767
1653,-2282.2061
1654,-2243.125
1655,-2279.3056
1656,-2312.1767
1657,-2270.0833
1658,-2229.6711
1659,-2296.3767
1660,-2294.7761
1661,-2288.4156
1662,-2290.5772
1663,-2284.1483
1664,-2358.0733
1665,-2359.985
1666,-2305.3956
1667,-2303.19
1668,-2320.1356
1669,-2254.7489
1670,-2263.8239
1671,-2333.6072
1672,-2257.0789
1673,-2318.0306
1674,-2254.8678
1675,-2300.4922
1676,-2238.0222
1677,-2295.08
1678,-2241.9456
1679,-2234.2628
1680,-2390.9922
1681,-2267.4467
1682,-2239.7289
1683,-2326.7917
1684,-2267.3017
1685,-2414.6378
1686,-2298.4811
1687,-2436.5283
1688,-2331.4056
1689,-2327.8644
1690,-2268.5817
1691,-2249.5656
1692,-2267.9833
1693,-2252.1661
1694,-2263.2506
1695,-2233.6567
1696,-2263.4178
1697,-2270.0894
1698,-2314.5433
1699,-2271.2206
1700,-2281.76
1701,-2367.45
1702,-2319.8939
1703,-2255.8561
1704,-2369.3522
1705,-2358.1822
1706,-2248.4456
1707,-2329.5022
1708,-2250.3222
1709,-2265.7811
1710,-2258.4267
1711,-2438.735
1712,-2336.4967
1713,-2256.115
1714,-2368.285
1715,-2329.6178
1716,-2272.2644
1717,-2243.2344
1718,-2266.2367
1719,-2296.6172
1720,-2332.0906
1721,-2260.1028
1722,-2284.2894
1723,-2296.2
1724,-2297.215
1725,-2330.4539
1726,-2263.2844
1727,-2296.8628
1728,-2255.4367
1729,-2270.4006
1730,-2239.8933
1731,-2341.3928
1732,-2265.32
1733,-2249.4072
1734,-2249.5139
1735,-2326.4444
1736,-2298.6378
1737,-2294.18
1738,-2319.4772
1739,-2280.2256
1740,-2313.46
1741,-2228.1339
1742,-2296.9056
1743,-2318.7406
1744,-2322.4833
1745,-2536.625
1746,-2280.5622
1747,-2324.6672
1748,-2350.9656
1749,-2287.2494
1750,-2286.3728
1751,-2285.8972
1752,-2369.8994
1753,-2270.0472
1754,-2265.5917
1755,-2305.7633
1756,-2273.6878
1757,-2257.7083
1758,-2263.6811
1759,-2326.7
1760,-2318.1317
1761,-2479.4922
1762,-2342.3128
1763,-2323.6111
1764,-2316.0122
1765,-2282.7389
1766,-2272.4572
1767,-2258.2972
1768,-2274.1128
1769,-2286.0183
1770,-2269.8689
1771,-2350.0089
1772,-2278.4611
1773,-2282.13
1774,-2276.9472
1775,-2271.3039
1776,-2309.8489
1777,-2269.3322
1778,-2275.2661
1779,-2284.7356
1780,-2274.4511
1781,-2324.3267
1782,-2285.7211
1783,-2263.4389
1784,-2277.0378
1785,-2262.2517
1786,-2252.3522
1787,-2282.0856
1788,-2250.43
1789,-2301.0583
1790,-2309.8356
1791,-2312.5706
1792,-2374.4522
1793,-2424.4722
1794,-2264.9278
1795,-2276.2111
1796,-2303.4467
1797,-2223.9583
1798,-2328.7778
1799,-2241.2078
1800,-2260.3672
1801,-2266.6756
1802,-2232.1128
1803,-2271.2044
1804,-2278.4333
1805,-2337.495
1806,-2360.94
1807,-2268.0556
1808,-2264.4839
1809,-2310.2522
1810,-2268.9022
1811,-2343.0139
1812,-2281.4089
1813,-2259.8406
1814,-2276.5783
1815,-2320.2811
1816,-2289.0533
1817,-2268.7256
1818,-2278.0167
1819,-2515.7222
1820,-2338.2317
1821,-2333.8794
1822,-2243.085
1823,-2305.0867
1824,-2267.2206
1825,-2240.375
1826,-2303.3833
1827,-2254.3833
1828,-2286.9967
1829,-2274.3372
1830,-2267.0539
1831,-2283.8567
1832,-2323.9728
1833,-2263.9917
1834,-2320.9356
1835,-2277.4689
1836,-2333.615
1837,-2271.825
1838,-2274.2656
1839,-2228.385
1840,-2258.6978
1841,-2267.1833
1842,-2266.4378
1843,-2266.6489
1844,-2280.7706
1845,-2261.2539
1846,-2296.4594
1847,-2274.6006
1848,-2264.9906
1849,-2367.3517
1850,-2341.7867
1851,-2259.7983
1852,-2270.0361
1853,-2261.1289
1854,-2284.2044
1855,-2274.9372
1856,-2283.2722
1857,-2377.7561
1858,-2270.4567
1859,-2290.8189
1860,-2259.3511
1861,-2270.1156
1862,-2258.6578
1863,-2302.9178
1864,-2292.2056
1865,-2261.0911
1866,-2310.685
1867,-2249.98
1868,-2337.6278
1869,-2308.595
1870,-2293.8167
1871,-2309.26
1872,-2262.7778
1873,-2318.9328
1874,-2272.1994
1875,-2271.4811
1876,-2288.0233
1877,-2267.4572
1878,-2283.1522
1879,-2282.5667
1880,-2305.3578
1881,-2253.8889
1882,-2273.6783
1883,-2280.5933
1884,-2296.4472
1885,-2265.3389
1886,-2348.0428
1887,-2272.5944
1888,-2286.6639
1889,-2256.8311
1890,-2248.0461
1891,-2282.9122
1892,-2251.3061
1893,-2307.3339
1894,-2261.7878
1895,-2261.8439
1896,-2311.6733
1897,-2273.6472
1898,-2284.9944
1899,-2334.2039
1900,-2275.8933
1901,-2297.4478
1902,-2282.7689
1903,-2261.7694
1904,-2289.9517
1905,-2318.8728
1906,-2287.9339
1907,-2259.9194
1908,-2332.4644
1909,-2248.3328
1910,-2263.75
1911,-2257.1656
1912,-2320.6861
1913,-2257.0806
1914,-2273.1389
1915,-2295.8828
1916,-2278.4494
1917,-2257.6122
1918,-2269.7689
1919,-2334.945
1920,-2255.6867
1921,-2256.4878
1922,-2266.0078
1923,-2274.9928
1924,-2333.3072
1925,-2481.3522
1926,-2270.4167
1927,-2317.5994
1928,-2271.4128
1929,-2255.9656
1930,-2269.475
1931,-2248.9489
1932,-2292.405
1933,-2244.8278
1934,-2322.3183
1935,-2299.8906
1936,-2287.9767
1937,-2340.1211
1938,-2263.7272
1939,-2272.4728
1940,-2315.0706
1941,-2275.1922
1942,-2261.2278
1943,-2281.9683
1944,-2250.7933
1945,-2314.0289
1946,-2226.1444
1947,-2284.5178
1948,-2260.5861
1949,-2319.0689
1950,-2244.0928
1951,-2252.6283
1952,-2248.5017
1953,-2278.3733
1954,-2229.3239
1955,-2269.18
1956,-2278.5628
1957,-2353.6683
1958,-2261.2994
1959,-2278.9556
1960,-2252.3461
1961,-2272.3022
1962,-2259.3117
1963,-2287.5878
1964,-2267.5694
1965,-2278.2583
1966,-2247.3822
1967,-2226.5861
1968,-2329.5272
1969,-2450.2039
1970,-2296.3056
1971,-2292.4728
1972,-2255.9789
1973,-2303.1478
1974,-2271.4783
1975,-2265.5733
1976,-2234.7344
1977,-2482.25
1978,-2239.6861
1979,-2277.6539
1980,-2272.6411
1981,-2283.8833
1982,-2248.0533
1983,-2275.37
1984,-2327.9111
1985,-2304.4778
1986,-2323.1122
1987,-2239.8817
1988,-2357.64
1989,-2303.38
1990,-2342.775
1991,-2258.0128
1992,-2242.1333
1993,-2290.2283
1994,-2273.0061
1995,-2281.3861
1996,-2275.3133
1997,-2439.0583
1998,-2409.2011
1999,-2354.2072
2000,-2308.0261
2001,-2393.3956
2002,-2249.6928
2003,-2246.9444
2004,-2234.9011
2005,-2319.28
2006,-2284.3389
2007,-2242.8017
2008,-2328.5161
2009,-2272.2356
2010,-2304.1189
2011,-2253.5922
2012,-2524.0594
2013,-2362.8706
2014,-2258.1489
2015,-2373.1322
2016,-2244.4122
2017,-2316.5283
2018,-2253.1222
2019,-2276.7956
2020,-2283.3944
2021,-2298.8728
2022,-2241.1083
2023,-2293.2944
2024,-2249.5928
2025,-2290.4056
2026,-2311.1011
2027,-2276.8056
2028,-2271.0322
2029,-2264.2183
2030,-2285.4806
2031,-2254.8406
2032,-2283.2667
2033,-2303.7733
2034,-2245.7567
2035,-2320.2222
2036,-2348.9422
2037,-2328.3172
2038,-2249.59
2039,-2370.4272
2040,-2324.1633
2041,-2324.4422
2042,-2257.9289
2043,-2245.0428
2044,-2243.4656
2045,-2291.2422
2046,-2269.1717
2047,-2278.6844
2048,-2328.6617
2049,-2299.3428
2050,-2422.9672
2051,-2337.5422
2052,-2551.5756
2053,-2269.3589
2054,-2280.7978
2055,-2253.3
2056,-2217.285
2057,-2263.6017
2058,-2284.8356
2059,-2262.4822
2060,-2296.2633
2061,-2244.1156
2062,-2298.0161
2063,-2296.1533
2064,-2256.1322
2065,-2255.67
2066,-2288.8522
2067,-2262.8044
2068,-2250.1744
2069,-2244.8272
2070,-2285.9228
2071,-2247.5228
2072,-2377.6889
2073,-2298.1356
2074,-2308.4872
2075,-2331.4889
2076,-2284.3867
2077,-2254.1533
2078,-2351.2333
2079,-2238.5844
2080,-2326.9906
2081,-2256.7456
2082,-2278.5267
2083,-2341.5472
2084,-2272.9928
2085,-2246.9339
2086,-2371.8372
2087,-2262.755
2088,-2263.77
2089,-2380.2072
2090,-2259.1933
2091,-2276.125
2092,-2272.6211
2093,-2288.0656
2094,-2276.8322
2095,-2296.0017
2096,-2299.0778
2097,-2259.9639
2098,-2243.9544
2099,-2279.2561
2100,-2257.8117
2101,-2267.3144
2102,-2367.6294
2103,-2293.3894
2104,-2251.3656
2105,-2239.2444
2106,-2238.9928
2107,-2287.6311
2108,-2304.4667
2109,-2274.7478
2110,-2254.1756
2111,-2267.4306
2112,-2304.3561
2113,-2287.735
2114,-2270.9428
2115,-2280.8139
2116,-2322.1739
2117,-2276.8
2118,-2332.2928
2119,-2309.5311
2120,-2474.4333
2121,-2273.8328
2122,-2263.2317
2123,-2255.1922
2124,-2344.1411
2125,-2300.9067
2126,-2314.7467
2127,-2340.725
2128,-2252.8378
2129,-2266.7611
2130,-2245.9411
2131,-2289.3722
2132,-2317.8533
2133,-2237.8511
2134,-2288.0961
2135,-2367.4161
2136,-2352.7228
2137,-2310.3617
2138,-2294.5311
2139,-2270.3089
2140,-2264.0589
2141,-2268.4694
2142,-2318.4911
2143,-2293.2689
2144,-2284.1544
2145,-2284.9511
2146,-2297.6272
2147,-2235.8667
2148,-2389.3561
2149,-2311.9178
2150,-2277.2194
2151,-2394.5122
2152,-2294.9033
2153,-2248.2956
2154,-2280.4539
2155,-2281.8656
2156,-2306.39
2157,-2281.445
2158,-2241.5972
2159,-2269.3178
2160,-2249.1039
2161,-2291.2472
2162,-2279.5378
2163,-2250.4928
2164,-2356.1578
2165,-2250.4756
2166,-2269.1639
2167,-2285.0983
2168,-2284.1144
2169,-2269.6928
2170,-2286.4128
2171,-2260.9917
2172,-2322.5933
2173,-2255.6711
2174,-2276.3278
2175,-2287.3611
2176,-2304.7689
2177,-2268.9394
2178,-2271.0056
2179,-2348.7444
2180,-2324.065
2181,-2371.2467
2182,-2731.0106
2183,-2246.2278
2184,-2304.4617
2185,-2342.9833
2186,-2260.9956
2187,-2263.6961
2188,-2301.1978
2189,-2292.6611
2190,-2293.4
2191,-2352.2194
2192,-2307.6361
2193,-2340.6983
2194,-2256.7928
2195,-2357.1206
2196,-2260.0667
2197,-2271.2167
2198,-2290.9722
2199,-2302.4867
2200,-2273.5322
2201,-2257.3272
2202,-2346.9456
2203,-2309.6
2204,-2268.2272
2205,-2255.4144
2206,-2248.4389
2207,-2277.7256
2208,-2290.4122
2209,-2323.01
2210,-2357.9578
2211,-2279.9744
2212,-2270.3111
2213,-2239.0944
2214,-2429.0261
2215,-2301.3894
2216,-2268.6344
2217,-2273.4006
2218,-2242.9261
2219,-2256.095
2220,-2325.69
2221,-2272.8772
2222,-2305.2789
2223,-2480.1839
2224,-2287.945
2225,-2322.2367
2226,-2273.0911
2227,-2419.9372
2228,-2351.1417
2229,-2318.3406
2230,-2318.3861
2231,-2266.7961
2232,-2280.7211
2233,-2274.495
2234,-2287.2994
2235,-2263.1717
2236,-2297.0394
2237,-2302.925
2238,-2330.7967
2239,-2294.2722
2240,-2288.6967
2241,-2221.9133
2242,-2318.6789
2243,-2244.0572
2244,-2263.2861
2245,-2246.5639
2246,-2241.5267
2247,-2298.2383
2248,-2282.3022
2249,-2307.6894
2250,-2307.2728
2251,-2246.3061
2252,-2328.7178
2253,-2417.9694
2254,-2245.8467
2255,-2311.5778
2256,-2272.2078
2257,-2253.9794
2258,-2331.48
2259,-2392.3644
2260,-2277.6756
2261,-2286.5878
2262,-2285.3244
2263,-2259.7261
2264,-2255.8739
2265,-2254.8144
2266,-2657.0339
2267,-2283.92
2268,-2265.77
2269,-2260.9389
2270,-2274.3256
2271,-2239.0772
2272,-2261.1483
2273,-2305.5878
2274,-2313.1461
2275,-2279.7289
2276,-2258.7094
2277,-2294.8156
2278,-2298.4239
2279,-2299.2933
2280,-2254.1467
2281,-2302.0739
2282,-2269.4978
2283,-2282.2917
2284,-2271.4667
2285,-2282.0339
2286,-2282.155
2287,-2240.6011
2288,-2257.5611
2289,-2313.9822
2290,-2269.8811
2291,-2296.025
2292,-2338.1889
2293,-2274.7689
2294,-2524.1972
2295,-2272.0339
2296,-2241.735
2297,-2270.6478
2298,-2272.9456
2299,-2356.6506
2300,-2347.5022
2301,-2338.6256
2302,-2290.8594
2303,-2281.72
2304,-2300.1383
2305,-2330.5711
2306,-2309.76
2307,-2278.4333
2308,-2275.5467
2309,-2341.51
2310,-2263.4306
2311,-2260.1478
2312,-2266.0011
2313,-2233.9317
2314,-2257.89
2315,-2324.1467
2316,-2238.8933
2317,-2269.6428
2318,-2265.1844
2319,-2297.5667
2320,-2353.6656
2321,-2293.7722
2322,-2293.2383
2323,-2231.0511
2324,-2304.8544
2325,-2327.7361
2326,-2359.5194
2327,-2266.8656
2328,-2258.6
2329,-2257.305
2330,-2327.6656
2331,-2259.3922
2332,-2252.7244
2333,-2319.1683
2334,-2394.3133
2335,-2303.87
2336,-2304.7956
2337,-2335.9033
2338,-2242.4461
2339,-2283.2344
2340,-2280.2483
2341,-2284.0317
2342,-2290.9761
2343,-2661.0522
2344,-2345.9806
2345,-2289.82
2346,-2239.6028
2347,-2351.39
2348,-2249.1972
2349,-2264.3939
2350,-2328.37
2351,-2292.4944
2352,-2266.8278
2353,-2351.8678
2354,-2304.8783
2355,-2261.1094
2356,-2274.3
2357,-2275.4739
2358,-2274.8517
2359,-2278.5028
2360,-2346.4867
2361,-2303.19
2362,-2245.5517
2363,-2379.6061
2364,-2321.0428
2365,-2254.6483
2366,-2272.045
2367,-2423.9267
2368,-2302.4183
2369,-2301.1256
2370,-2280.1467
2371,-2263.2811
2372,-2274.15
2373,-2277.2217
2374,-2364.7833
2375,-2235.7906
2376,-2342.23
2377,-2356.0939
2378,-2253.6578
2379,-2202.8967
2380,-2268.5522
2381,-2285.0094
2382,-2267.3839
2383,-2237.6989
2384,-2318.765
2385,-2311.94
2386,-2279.0778
2387,-2364.2578
2388,-2283.2878
2389,-2455.6622
2390,-2279.6778
2391,-2289.1311
2392,-2260.6089
2393,-2380.2989
2394,-2336.0611
2395,-2231.5906
2396,-2320.3083
2397,-2319.4172
2398,-2222.6872
2399,-2344.3639
2400,-2282.5622
2401,-2285.2433
2402,-2251.9767
2403,-2350.2789
2404,-2260.49
2405,-2243.8672
2406,-2265.3278
2407,-2328.5361
2408,-2282.92
2409,-2326.9856
2410,-2354.3856
2411,-2280.9361
2412,-2279.7594
2413,-2241.3167
2414,-2358.5506
2415,-2313.0989
2416,-2280.2644
2417,-2282.4639
2418,-2331.2978
2419,-2313.5322
2420,-2236.2789
2421,-2381.2444
2422,-2268.2878
2423,-2287.9272
2424,-2279.8944
2425,-2263.3022
2426,-2297.7083
2427,-2270.7461
2428,-2308.03
2429,-2250.3806
2430,-2249.3394
2431,-2278.0711
2432,-2297.6267
2433,-2322.6694
2434,-2446.78
2435,-2410.5344
2436,-2286.0822
2437,-2325.3078
2438,-2303.4306
2439,-2237.8828
2440,-2245.6733
2441,-2327.8206
2442,-2309.6422
2443,-2283.1317
2444,-2311.8067
2445,-2295.5033
2446,-2260.6706
2447,-2308.4894
2448,-2473.4811
2449,-2264.9811
2450,-2245.0606
2451,-2309.7106
2452,-2309.0272
2453,-2263.7744
2454,-2289.7317
2455,-2267.5767
2456,-2231.8256
2457,-2263.0978
2458,-2246.0856
2459,-2256.9244
2460,-2275.6717
2461,-2283.9778
2462,-2301.7267
2463,-2460.3856
2464,-2301.7694
2465,-2297.54
2466,-2252.01
2467,-2257.7444
2468,-2259.9939
2469,-2232.1956
2470,-2312.6467
2471,-2281.875
2472,-2297.2022
2473,-2278.5467
2474,-2245.29
2475,-2277.8733
2476,-2264.1972
2477,-2253.2544
2478,-2275.5417
2479,-2360.3461
2480,-2247.8767
2481,-2330.5956
2482,-2324.9289
2483,-2247.8722
2484,-2322.6406
2485,-2331.2111
2486,-2276.7811
2487,-2268.6867
2488,-2287.8722
2489,-2283.0728
2490,-2415.2428
2491,-2249.27
2492,-2306.4483
2493,-2296.8344
2494,-2348.7361
2495,-2265.9172
2496,-2233.7661
2497,-2241.3522
2498,-2410.8794
2499,-2282.32
2500,-2608.5667
2501,-2291.1778
2502,-2362.8511
2503,-2286.8006
2504,-2281.9217
2505,-2310.3111
2506,-2273.045
2507,-2283.3272
2508,-2250.6678
2509,-2257.2156
2510,-2240.1489
2511,-2308.9461
2512,-2288.1717
2513,-2321.1378
2514,-2272.2917
2515,-2253.5733
2516,-2288.8061
2517,-2292.2089
2518,-2234.4483
2519,-2321.6778
2520,-2264.5944
2521,-2275.7472
2522,-2260.215
2523,-2310.2494
2524,-2258.7967
2525,-2257.8272
2526,-2266.3061
2527,-2241.2656
2528,-2294.1794
2529,-2273.01
2530,-2258.4961
2531,-2425.8822
2532,-2299.6567
2533,-2630.2517
2534,-2253.7272
2535,-2259.0906
2536,-2226.6878
2537,-2287.6033
2538,-2256.8667
2539,-2371.3789
2540,-2268.9783
2541,-2346.8839
2542,-2438.8767
2543,-2315.0267
2544,-2282.9233
2545,-2269.2494
2546,-2269.4978
2547,-2305.4006
2548,-2246.7344
2549,-2278.6933
2550,-2255.7128
2551,-2260.2844
2552,-2292.7522
2553,-2281.7133
2554,-2258.3328
2555,-2406.7878
2556,-2294.4483
2557,-2286.6561
2558,-2266.8589
2559,-2232.4383
2560,-2256.9311
2561,-2288.6844
2562,-2309.0983
2563,-2394.1633
2564,-2289.6139
2565,-2289.4428
2566,-2291.18
2567,-2366.6756
2568,-2254.3456
2569,-2289.7622
2570,-2276.01
2571,-2296.4083
2572,-2265.765
2573,-2331.6322
2574,-2367.9644
2575,-2237.8967
2576,-2302.5733
2577,-2352.6044
2578,-2293.0089
2579,-2261.7667
2580,-2270.5244
2581,-2273.2411
2582,-2285.3511
2583,-2243.8489
2584,-2370.8972
2585,-2238.1317
2586,-2271.1839
2587,-2230.3
2588,-2273.7989
2589,-2274.1933
2590,-2315.7733
2591,-2516.1161
2592,-2267.19
2593,-2284.6933
2594,-2333.675
2595,-2287.9833
2596,-2309.235
2597,-2258.7956
2598,-2246.9822
2599,-2331.0228
2600,-2293.0433
2601,-2243.3317
2602,-2287.7056
2603,-2268.4294
2604,-2372.8911
2605,-2283.0856
2606,-2287.9006
2607,-2279.2789
2608,-2258.3267
2609,-2336.9111
2610,-2257.4533
2611,-2232.4744
2612,-2286.3994
2613,-2279.5339
2614,-2265.5889
2615,-2289.1556
2616,-2327.9672
2617,-2295.4539
2618,-2264.48
2619,-2329.6711
2620,-2293.9528
2621,-2236.1872
2622,-2348.7711
2623,-2279.7617
2624,-2304.3594
2625,-2266.5456
2626,-2313.0744
2627,-2312.3922
2628,-2248.8856
2629,-2351.5528
2630,-2291.925
2631,-2385.0078
2632,-2256.7922
2633,-2268.3172
2634,-2354.895
2635,-2274.1322
2636,-2395.5606
2637,-2237.2583
2638,-2366.6878
2639,-2325.6844
2640,-2244.4406
2641,-2249.6956
2642,-2273.1356
2643,-2272.6883
2644,-2312.6
2645,-2289.7222
2646,-2246.96
2647,-2303.44
2648,-2394.9144
2649,-2299.525
2650,-2270.3806
2651,-2266.9872
2652,-2406.6583
2653,-2256.2083
2654,-2319.6433
2655,-2293.9444
2656,-2386.8383
2657,-2253.5956
2658,-2268.6939
2659,-2276.7828
2660,-2263.42
2661,-2264.9811
2662,-2302.6506
2663,-2267.7311
2664,-2292.7644
2665,-2278.8956
2666,-2246.3361
2667,-2321.9817
2668,-2296.6889
2669,-2308.6844
2670,-2264.1694
2671,-2260.2811
2672,-2300.6806
2673,-2247.2689
2674,-2298.6778
2675,-2247.9128
2676,-2269.19
2677,-2272.94
2678,-2279.2333
2679,-2359.7156
2680,-2294.1033
2681,-2286.4083
2682,-2306.525
2683,-2272.37
2684,-2305.6844
2685,-2265.7078
2686,-2267.4339
2687,-2300.04
2688,-2281.6328
2689,-2338.2539
2690,-2278.8494
2691,-2264.6256
2692,-2256.1539
2693,-2261.1778
2694,-2301.3744
2695,-2251.9911
2696,-2342.3967
2697,-2328.5989
2698,-2305.8894
2699,-2283.5556
2700,-2256.9906
2701,-2345.8022
2702,-2255.1189
2703,-2235.7456
2704,-2328.3211
2705,-2239.3428
2706,-2373.6844
2707,-2300.6578
2708,-2294.2194
2709,-2263.3172
2710,-2395.4367
2711,-2284.9733
2712,-2285.8106
2713,-2242.7
2714,-2251.545
2715,-2327.9111
2716,-2295.6944
2717,-2237.5561
2718,-2420.8972
2719,-2329.2489
2720,-2321.455
2721,-2300.7611
2722,-2303.9689
2723,-2249.3589
2724,-2241.5822
2725,-2253.38
2726,-2280.8578
2727,-2430.5178
2728,-2256.4633
2729,-2319.5217
2730,-2313.4761
2731,-2268.215
2732,-2264.5606
2733,-2259.3467
2734,-2288.2611
2735,-2309.785
2736,-2259.415
2737,-2283.2656
2738,-2340.6622
2739,-2318.2944
2740,-2392.9572
2741,-2246.3594
2742,-2262.9861
2743,-2224.7561
